"id","PR3","PR3_comment_num","PR3_comment_text","PR4","PR5","token","item","categ","rating","prolevtest","prof"
"79",1,100,"",18,4,"asvt2","1","B1","4","C1","A"
"79",1,100,"",18,4,"asvt2","4","B1","5","C1","A"
"79",1,100,"",18,4,"asvt5","1","B1","3","C1","A"
"79",1,100,"",18,4,"asvt4","4","B1","3","C1","A"
"80",4,NA,"",0,4,"asvt1","5","B1","5","Lower","B"
"80",4,NA,"",0,4,"asvt5","2","B1","4","Lower","B"
"80",4,NA,"",0,4,"asvt4","3","B1","4","Lower","B"
"80",4,NA,"",0,4,"asvt3","5","B1","5","Lower","B"
"80",4,NA,"",0,4,"asvt5","3","B1","3","Lower","B"
"80",4,NA,"",0,4,"asvt5","4","B1","4","Lower","B"
"80",4,NA,"",0,4,"asvt3","1","B1","4","Lower","B"
"80",4,NA,"",0,4,"asvt2","2","B1","5","Lower","B"
"80",4,NA,"",0,4,"asvt4","5","B1","5","Lower","B"
"80",4,NA,"",0,4,"asvt4","2","B1","5","Lower","B"
"80",4,NA,"",0,4,"asvt1","2","B1","5","Lower","B"
"80",4,NA,"",0,4,"asvt2","5","B1","4","Lower","B"
"80",4,NA,"",0,4,"asvt3","3","B1","4","Lower","B"
"80",4,NA,"",0,4,"asvt1","1","B1","3","Lower","B"
"80",4,NA,"",0,4,"asvt3","2","B1","3","Lower","B"
"80",4,NA,"",0,4,"asvt4","1","B1","4","Lower","B"
"80",4,NA,"",0,4,"asvt5","5","B1","4","Lower","B"
"80",4,NA,"",0,4,"asvt1","3","B1","5","Lower","B"
"80",4,NA,"",0,4,"asvt2","3","B1","4","Lower","B"
"80",4,NA,"",0,4,"asvt3","4","B1","3","Lower","B"
"80",4,NA,"",0,4,"asvt1","4","B1","4","Lower","B"
"80",4,NA,"",0,4,"asvt2","1","B1","4","Lower","B"
"80",4,NA,"",0,4,"asvt2","4","B1","3","Lower","B"
"80",4,NA,"",0,4,"asvt5","1","B1","3","Lower","B"
"80",4,NA,"",0,4,"asvt4","4","B1","4","Lower","B"
"81",1,62,"",0,3,"asvt1","5","B1","2","Lower","B"
"81",1,62,"",0,3,"asvt5","2","B2","1","Lower","B"
"81",1,62,"",0,3,"asvt4","3","B2","2","Lower","B"
"81",1,62,"",0,3,"asvt3","5","B1","2","Lower","B"
"81",1,62,"",0,3,"asvt5","3","B2","1","Lower","B"
"81",1,62,"",0,3,"asvt5","4","B2","2","Lower","B"
"81",1,62,"",0,3,"asvt3","1","B1","3","Lower","B"
"81",1,62,"",0,3,"asvt2","2","B1","2","Lower","B"
"81",1,62,"",0,3,"asvt4","5","B2","2","Lower","B"
"81",1,62,"",0,3,"asvt4","2","B2","3","Lower","B"
"81",1,62,"",0,3,"asvt1","2","B1","3","Lower","B"
"81",1,62,"",0,3,"asvt2","5","B1","2","Lower","B"
"81",1,62,"",0,3,"asvt3","3","B1","2","Lower","B"
"81",1,62,"",0,3,"asvt1","1","B1","3","Lower","B"
"81",1,62,"",0,3,"asvt3","2","B1","2","Lower","B"
"81",1,62,"",0,3,"asvt4","1","B2","1","Lower","B"
"81",1,62,"",0,3,"asvt5","5","B2","2","Lower","B"
"81",1,62,"",0,3,"asvt1","3","B1","3","Lower","B"
"81",1,62,"",0,3,"asvt2","3","B1","1","Lower","B"
"81",1,62,"",0,3,"asvt3","4","B1","2","Lower","B"
"81",1,62,"",0,3,"asvt1","4","B1","3","Lower","B"
"81",1,62,"",0,3,"asvt2","1","B1","3","Lower","B"
"81",1,62,"",0,3,"asvt2","4","B1","3","Lower","B"
"81",1,62,"",0,3,"asvt5","1","B2","1","Lower","B"
"81",1,62,"",0,3,"asvt4","4","B1","2","Lower","B"
"82",1,112,"",40,5,"asvt1","5","B1","4","C1","A"
"82",1,112,"",40,5,"asvt5","2","B1","1","C1","A"
"82",1,112,"",40,5,"asvt4","3","B1","3","C1","A"
"82",1,112,"",40,5,"asvt3","5","B1","1","C1","A"
"82",1,112,"",40,5,"asvt5","3","B1","1","C1","A"
"82",1,112,"",40,5,"asvt5","4","B2","1","C1","A"
"82",1,112,"",40,5,"asvt3","1","B1","1","C1","A"
"82",1,112,"",40,5,"asvt2","2","B1","2","C1","A"
"82",1,112,"",40,5,"asvt4","5","B1","2","C1","A"
"82",1,112,"",40,5,"asvt4","2","B1","1","C1","A"
"82",1,112,"",40,5,"asvt1","2","B1","3","C1","A"
"82",1,112,"",40,5,"asvt2","5","B1","5","C1","A"
"82",1,112,"",40,5,"asvt3","3","B1","2","C1","A"
"82",1,112,"",40,5,"asvt1","1","B1","1","C1","A"
"82",1,112,"",40,5,"asvt3","2","B1","1","C1","A"
"82",1,112,"",40,5,"asvt4","1","B1","2","C1","A"
"82",1,112,"",40,5,"asvt5","5","B1","2","C1","A"
"82",1,112,"",40,5,"asvt1","3","B1","5","C1","A"
"82",1,112,"",40,5,"asvt2","3","B1","3","C1","A"
"82",1,112,"",40,5,"asvt3","4","B1","2","C1","A"
"82",1,112,"",40,5,"asvt1","4","B1","5","C1","A"
"82",1,112,"",40,5,"asvt2","1","B1","3","C1","A"
"82",1,112,"",40,5,"asvt2","4","B1","4","C1","A"
"82",1,112,"",40,5,"asvt5","1","B2","1","C1","A"
"82",1,112,"",40,5,"asvt4","4","B1","2","C1","A"
"73",4,NA,"",0,4,"asvt1","5","B1","1","Lower","B"
"73",4,NA,"",0,4,"asvt5","2","B2","1","Lower","B"
"73",4,NA,"",0,4,"asvt4","3","B1","2","Lower","B"
"73",4,NA,"",0,4,"asvt3","5","B1","3","Lower","B"
"73",4,NA,"",0,4,"asvt5","3","B2","1","Lower","B"
"73",4,NA,"",0,4,"asvt5","4","B2","1","Lower","B"
"73",4,NA,"",0,4,"asvt3","1","B2","1","Lower","B"
"73",4,NA,"",0,4,"asvt2","2","B1","1","Lower","B"
"73",4,NA,"",0,4,"asvt4","5","B2","1","Lower","B"
"73",4,NA,"",0,4,"asvt4","2","B1","1","Lower","B"
"73",4,NA,"",0,4,"asvt1","2","B2","1","Lower","B"
"73",4,NA,"",0,4,"asvt2","5","B1","1","Lower","B"
"73",4,NA,"",0,4,"asvt3","3","B2","1","Lower","B"
"73",4,NA,"",0,4,"asvt1","1","B1","1","Lower","B"
"73",4,NA,"",0,4,"asvt3","2","B1","1","Lower","B"
"73",4,NA,"",0,4,"asvt4","1","B2","1","Lower","B"
"73",4,NA,"",0,4,"asvt5","5","B2","2","Lower","B"
"73",4,NA,"",0,4,"asvt1","3","B1","1","Lower","B"
"73",4,NA,"",0,4,"asvt2","3","B1","1","Lower","B"
"73",4,NA,"",0,4,"asvt3","4","B1","2","Lower","B"
"73",4,NA,"",0,4,"asvt1","4","B1","2","Lower","B"
"73",4,NA,"",0,4,"asvt2","1","B1","3","Lower","B"
"73",4,NA,"",0,4,"asvt2","4","B1","1","Lower","B"
"73",4,NA,"",0,4,"asvt5","1","B2","3","Lower","B"
"73",4,NA,"",0,4,"asvt4","4","B2","2","Lower","B"
"62",3,NA,"C1",0,5,"asvt1","5","B1","5","C1","A"
"62",3,NA,"C1",0,5,"asvt5","2","B1","5","C1","A"
"62",3,NA,"C1",0,5,"asvt4","3","B1","5","C1","A"
"62",3,NA,"C1",0,5,"asvt3","5","B1","5","C1","A"
"62",3,NA,"C1",0,5,"asvt5","3","B1","5","C1","A"
"62",3,NA,"C1",0,5,"asvt5","4","B1","5","C1","A"
"62",3,NA,"C1",0,5,"asvt3","1","B1","5","C1","A"
"62",3,NA,"C1",0,5,"asvt2","2","B1","5","C1","A"
"62",3,NA,"C1",0,5,"asvt4","5","B1","5","C1","A"
"62",3,NA,"C1",0,5,"asvt4","2","B1","5","C1","A"
"62",3,NA,"C1",0,5,"asvt1","2","B1","5","C1","A"
"62",3,NA,"C1",0,5,"asvt2","5","B1","5","C1","A"
"62",3,NA,"C1",0,5,"asvt3","3","B1","5","C1","A"
"62",3,NA,"C1",0,5,"asvt1","1","B1","5","C1","A"
"62",3,NA,"C1",0,5,"asvt3","2","B1","5","C1","A"
"62",3,NA,"C1",0,5,"asvt4","1","B1","5","C1","A"
"62",3,NA,"C1",0,5,"asvt5","5","B1","5","C1","A"
"62",3,NA,"C1",0,5,"asvt1","3","B1","5","C1","A"
"62",3,NA,"C1",0,5,"asvt2","3","B1","5","C1","A"
"62",3,NA,"C1",0,5,"asvt3","4","B1","5","C1","A"
"62",3,NA,"C1",0,5,"asvt1","4","B1","5","C1","A"
"62",3,NA,"C1",0,5,"asvt2","1","B1","5","C1","A"
"62",3,NA,"C1",0,5,"asvt2","4","B1","5","C1","A"
"62",3,NA,"C1",0,5,"asvt5","1","B1","5","C1","A"
"62",3,NA,"C1",0,5,"asvt4","4","B1","5","C1","A"
